MMSI,DFSI,record_count,max_gap_hours,impossible_jump_km,draft_change_count,going_dark_events,draft_change_events,teleportation_events
219028097,0.000000,2,0.000,0.000,0,0,0,0
219021654,0.000000,1,0.000,0.000,0,0,0,0
992576504,0.000000,6,0.000,0.000,0,0,0,0
219000692,0.000000,3,0.000,0.000,0,0,0,0
219523000,0.000000,4,0.000,0.000,0,0,0,0
677064088,0.000000,2,0.000,0.000,0,0,0,0
244580000,0.000000,1,0.000,0.000,0,0,0,0
219032974,0.000000,1,0.000,0.000,0,0,0,0
265001100,0.000000,2,0.000,0.000,0,0,0,0
265788680,0.000000,4,0.000,0.000,0,0,0,0
211806020,0.000000,5,0.000,0.000,0,0,0,0
219014135,0.000000,2,0.000,0.000,0,0,0,0
219029648,0.000000,2,0.000,0.000,0,0,0,0
220073000,0.000000,2,0.000,0.000,0,0,0,0
219013106,0.000000,4,0.000,0.000,0,0,0,0
219001083,0.000000,6,0.000,0.000,0,0,0,0
244645000,0.000000,5,0.000,0.000,0,0,0,0
211557920,0.000000,2,0.000,0.000,0,0,0,0
211712420,0.000000,2,0.000,0.000,0,0,0,0
219000175,0.000000,4,0.000,0.000,0,0,0,0
220001000,0.000000,1,0.000,0.000,0,0,0,0
219009799,0.000000,6,0.000,0.000,0,0,0,0
219028268,0.000000,6,0.000,0.000,0,0,0,0
211722530,0.000000,5,0.000,0.000,0,0,0,0
265751410,0.000000,2,0.000,0.000,0,0,0,0
538010662,0.000000,8,0.000,0.000,0,0,0,0
219014818,0.000000,4,0.000,0.000,0,0,0,0
211594520,0.000000,2,0.000,0.000,0,0,0,0
219027936,0.000000,1,0.000,0.000,0,0,0,0
309701000,0.000000,3,0.000,0.000,0,0,0,0
219018071,0.000000,3,0.000,0.000,0,0,0,0
219012314,0.000000,4,0.000,0.000,0,0,0,0
244710293,0.000000,8,0.000,0.000,0,0,0,0
219026175,0.000000,2,0.000,0.000,0,0,0,0
219026232,0.000000,4,0.000,0.000,0,0,0,0
219029785,0.000000,3,0.000,0.000,0,0,0,0
219000182,0.000000,2,0.000,0.000,0,0,0,0
219032649,0.000000,3,0.000,0.000,0,0,0,0
211851450,0.000000,2,0.000,0.000,0,0,0,0
636022047,0.000000,6,0.000,0.000,0,0,0,0
244178000,0.000000,4,0.000,0.000,0,0,0,0
219007314,0.000000,3,0.000,0.000,0,0,0,0
219024761,0.000000,3,0.000,0.000,0,0,0,0
219012277,0.000000,3,0.000,0.000,0,0,0,0
219033708,0.000000,3,0.000,0.000,0,0,0,0
219031855,0.000000,4,0.000,0.000,0,0,0,0
219029637,0.000000,2,0.000,0.000,0,0,0,0
219024915,0.000000,6,0.000,0.000,0,0,0,0
219026522,0.000000,3,0.000,0.000,0,0,0,0
265062110,0.000000,4,0.000,0.000,0,0,0,0
265712730,0.000000,3,0.000,0.000,0,0,0,0
219024037,0.000000,5,0.000,0.000,0,0,0,0
211222960,0.000000,3,0.000,0.000,0,0,0,0
211215370,0.000000,4,0.000,0.000,0,0,0,0
219015914,0.000000,2,0.000,0.000,0,0,0,0
219034473,0.000000,6,0.000,0.000,0,0,0,0
219001909,0.000000,3,0.000,0.000,0,0,0,0
265076070,0.000000,10,0.000,0.000,0,0,0,0
209325000,0.000000,10,0.000,0.000,0,0,0,0
219024710,0.000000,2,0.000,0.000,0,0,0,0
219023384,0.000000,2,0.000,0.000,0,0,0,0
219028881,0.000000,1,0.000,0.000,0,0,0,0
265674500,0.000000,5,0.000,0.000,0,0,0,0
255806433,0.000000,12,0.000,0.000,0,0,0,0
219024350,0.000000,2,0.000,0.000,0,0,0,0
219034992,0.000000,1,0.000,0.000,0,0,0,0
232050936,0.000000,6,0.000,0.000,0,0,0,0
275530000,0.000000,3,0.000,0.000,0,0,0,0
219033235,0.000000,2,0.000,0.000,0,0,0,0
219028008,0.000000,4,0.000,0.000,0,0,0,0
219024604,0.000000,3,0.000,0.000,0,0,0,0
219017949,0.000000,8,0.000,0.000,0,0,0,0
211100000,0.000000,3,0.000,0.000,0,0,0,0
219026304,0.000000,4,0.000,0.000,0,0,0,0
211156470,0.000000,3,0.000,0.000,0,0,0,0
255915634,0.000000,3,0.000,0.000,0,0,0,0
992111020,0.000000,1,0.000,0.000,0,0,0,0
219003222,0.000000,4,0.000,0.000,0,0,0,0
219028354,0.000000,4,0.000,0.000,0,0,0,0
219021300,0.000000,2,0.000,0.000,0,0,0,0
265744250,0.000000,2,0.000,0.000,0,0,0,0
265063990,0.000000,5,0.000,0.000,0,0,0,0
244376209,0.000000,2,0.000,0.000,0,0,0,0
219262000,0.000000,19,0.000,0.000,0,0,0,0
265514130,0.000000,1,0.000,0.000,0,0,0,0
219003562,0.000000,4,0.000,0.000,0,0,0,0
265064040,0.000000,3,0.000,0.000,0,0,0,0
235117234,0.000000,2,0.000,0.000,0,0,0,0
219001239,0.000000,4,0.000,0.000,0,0,0,0
211376470,0.000000,4,0.000,0.000,0,0,0,0
219009101,0.000000,7,0.000,0.000,0,0,0,0
265723940,0.000000,2,0.000,0.000,0,0,0,0
211537720,0.000000,2,0.000,0.000,0,0,0,0
219012459,0.000000,5,0.000,0.000,0,0,0,0
211405010,0.000000,1,0.000,0.000,0,0,0,0
219032764,0.000000,3,0.000,0.000,0,0,0,0
538010533,0.000000,4,0.000,0.000,0,0,0,0
209938000,0.000000,6,0.000,0.000,0,0,0,0
305094000,0.000000,8,0.000,0.000,0,0,0,0
219010921,0.000000,2,0.000,0.000,0,0,0,0
211635150,0.000000,6,0.000,0.000,0,0,0,0
219005979,0.000000,5,0.000,0.000,0,0,0,0
210052000,0.000000,4,0.000,0.000,0,0,0,0
211609560,0.000000,3,0.000,0.000,0,0,0,0
219007572,0.000000,3,0.000,0.000,0,0,0,0
211514540,0.000000,3,0.000,0.000,0,0,0,0
246606000,0.000000,4,0.000,0.000,0,0,0,0
265952000,0.000000,9,0.000,0.000,0,0,0,0
219029420,0.000000,3,0.000,0.000,0,0,0,0
211127690,0.000000,9,0.000,0.000,0,0,0,0
265829850,0.000000,3,0.000,0.000,0,0,0,0
351571000,0.000000,3,0.000,0.000,0,0,0,0
218023450,0.000000,4,0.000,0.000,0,0,0,0
219024550,0.000000,6,0.000,0.000,0,0,0,0
205553000,0.000000,5,0.000,0.000,0,0,0,0
375378000,0.000000,5,0.000,0.000,0,0,0,0
211324790,0.000000,1,0.000,0.000,0,0,0,0
219034353,0.000000,3,0.000,0.000,0,0,0,0
219003243,0.000000,7,0.000,0.000,0,0,0,0
211669230,0.000000,2,0.000,0.000,0,0,0,0
219004307,0.000000,4,0.000,0.000,0,0,0,0
265013950,0.000000,5,0.000,0.000,0,0,0,0
219000225,0.000000,5,0.000,0.000,0,0,0,0
219011348,0.000000,4,0.000,0.000,0,0,0,0
219765000,0.000000,3,0.000,0.000,0,0,0,0
219027036,0.000000,3,0.000,0.000,0,0,0,0
211130870,0.000000,2,0.000,0.000,0,0,0,0
219000192,0.000000,3,0.000,0.000,0,0,0,0
265780740,0.000000,1,0.000,0.000,0,0,0,0
211311450,0.000000,12,0.000,0.000,0,0,0,0
219029696,0.000000,4,0.000,0.000,0,0,0,0
211551940,0.000000,2,0.000,0.000,0,0,0,0
219021258,0.000000,5,0.000,0.000,0,0,0,0
219008927,0.000000,2,0.000,0.000,0,0,0,0
265799610,0.000000,3,0.000,0.000,0,0,0,0
255915582,0.000000,7,0.000,0.000,0,0,0,0
219003121,0.000000,6,0.000,0.000,0,0,0,0
219005787,0.000000,3,0.000,0.000,0,0,0,0
265069550,0.000000,1,0.000,0.000,0,0,0,0
211225830,0.000000,2,0.000,0.000,0,0,0,0
219006026,0.000000,7,0.000,0.000,0,0,0,0
211701570,0.000000,6,0.000,0.000,0,0,0,0
219024883,0.000000,17,0.000,0.000,0,0,0,0
244063000,0.000000,9,0.000,0.000,0,0,0,0
219016557,0.000000,3,0.000,0.000,0,0,0,0
219025017,0.000000,1,0.000,0.000,0,0,0,0
211695010,0.000000,1,0.000,0.000,0,0,0,0
304274000,0.000000,5,0.000,0.000,0,0,0,0
218030480,0.000000,1,0.000,0.000,0,0,0,0
992651011,0.000000,4,0.000,0.000,0,0,0,0
235076781,0.000000,6,0.000,0.000,0,0,0,0
230115640,0.000000,5,0.000,0.000,0,0,0,0
211242060,0.000000,2,0.000,0.000,0,0,0,0
211248530,0.000000,4,0.000,0.000,0,0,0,0
244020319,0.000000,17,0.000,0.000,0,0,0,0
219031077,0.000000,5,0.000,0.000,0,0,0,0
219010247,0.000000,2,0.000,0.000,0,0,0,0
219025891,0.000000,2,0.000,0.000,0,0,0,0
219034018,0.000000,3,0.000,0.000,0,0,0,0
211673770,0.000000,6,0.000,0.000,0,0,0,0
211204930,0.000000,1,0.000,0.000,0,0,0,0
219002998,0.000000,1,0.000,0.000,0,0,0,0
219032748,0.000000,3,0.000,0.000,0,0,0,0
211681430,0.000000,4,0.000,0.000,0,0,0,0
211715730,0.000000,4,0.000,0.000,0,0,0,0
219159000,0.000000,9,0.000,0.000,0,0,0,0
211651920,0.000000,2,0.000,0.000,0,0,0,0
219034912,0.000000,7,0.000,0.000,0,0,0,0
265678320,0.000000,2,0.000,0.000,0,0,0,0
232050960,0.000000,6,0.000,0.000,0,0,0,0
218061280,0.000000,1,0.000,0.000,0,0,0,0
257109060,0.000000,3,0.000,0.000,0,0,0,0
219031730,0.000000,11,0.000,0.000,0,0,0,0
244830667,0.000000,3,0.000,0.000,0,0,0,0
219032297,0.000000,1,0.000,0.000,0,0,0,0
219034151,0.000000,6,0.000,0.000,0,0,0,0
992111768,0.000000,2,0.000,0.000,0,0,0,0
219024937,0.000000,7,0.000,0.000,0,0,0,0
212584000,0.000000,10,0.000,0.000,0,0,0,0
230714000,0.000000,2,0.000,0.000,0,0,0,0
219021596,0.000000,2,0.000,0.000,0,0,0,0
211716120,0.000000,6,0.000,0.000,0,0,0,0
248891000,0.000000,1,0.000,0.000,0,0,0,0
219034252,0.000000,4,0.000,0.000,0,0,0,0
219014753,0.000000,2,0.000,0.000,0,0,0,0
244952000,0.000000,5,0.000,0.000,0,0,0,0
219000771,0.000000,2,0.000,0.000,0,0,0,0
211725280,0.000000,3,0.000,0.000,0,0,0,0
265756000,0.000000,6,0.000,0.000,0,0,0,0
219000892,0.000000,4,0.000,0.000,0,0,0,0
219023376,0.000000,7,0.000,0.000,0,0,0,0
211129560,0.000000,4,0.000,0.000,0,0,0,0
219032300,0.000000,4,0.000,0.000,0,0,0,0
219031520,0.000000,6,0.000,0.000,0,0,0,0
211230060,0.000000,2,0.000,0.000,0,0,0,0
219010801,0.000000,2,0.000,0.000,0,0,0,0
219024144,0.000000,3,0.000,0.000,0,0,0,0
219003959,0.000000,5,0.000,0.000,0,0,0,0
211290730,0.000000,1,0.000,0.000,0,0,0,0
211418020,0.000000,7,0.000,0.000,0,0,0,0
259251000,0.000000,4,0.000,0.000,0,0,0,0
219018401,0.000000,4,0.000,0.000,0,0,0,0
219014523,0.000000,1,0.000,0.000,0,0,0,0
219944000,0.000000,3,0.000,0.000,0,0,0,0
265780050,0.000000,2,0.000,0.000,0,0,0,0
219019069,0.000000,1,0.000,0.000,0,0,0,0
218176000,0.000000,1,0.000,0.000,0,0,0,0
220474000,0.000000,10,0.000,0.000,0,0,0,0
218143000,0.000000,6,0.000,0.000,0,0,0,0
257755600,0.000000,3,0.000,0.000,0,0,0,0
219000549,0.000000,3,0.000,0.000,0,0,0,0
219034015,0.000000,5,0.000,0.000,0,0,0,0
219010979,0.000000,7,0.000,0.000,0,0,0,0
211744960,0.000000,1,0.000,0.000,0,0,0,0
219025421,0.000000,6,0.000,0.000,0,0,0,0
219027906,0.000000,8,0.000,0.000,0,0,0,0
219029112,0.000000,1,0.000,0.000,0,0,0,0
219009871,0.000000,4,0.000,0.000,0,0,0,0
265041680,0.000000,5,0.000,0.000,0,0,0,0
265781150,0.000000,4,0.000,0.000,0,0,0,0
219014224,0.000000,2,0.000,0.000,0,0,0,0
211227990,0.000000,6,0.000,0.000,0,0,0,0
211887150,0.000000,1,0.000,0.000,0,0,0,0
219033077,0.000000,6,0.000,0.000,0,0,0,0
265563720,0.000000,3,0.000,0.000,0,0,0,0
219031856,0.000000,5,0.000,0.000,0,0,0,0
305983000,0.000000,2,0.000,0.000,0,0,0,0
218342000,0.000000,3,0.000,0.000,0,0,0,0
209982000,0.000000,8,0.000,0.000,0,0,0,0
219000551,0.000000,6,0.000,0.000,0,0,0,0
246818000,0.000000,2,0.000,0.000,0,0,0,0
211264530,0.000000,2,0.000,0.000,0,0,0,0
219018042,0.000000,2,0.000,0.000,0,0,0,0
211212770,0.000000,3,0.000,0.000,0,0,0,0
219016665,0.000000,7,0.000,0.000,0,0,0,0
220614000,0.000000,4,0.000,0.000,0,0,0,0
211878750,0.000000,1,0.000,0.000,0,0,0,0
211847430,0.000000,13,0.000,0.000,0,0,0,0
246064000,0.000000,4,0.000,0.000,0,0,0,0
211365310,0.000000,7,0.000,0.000,0,0,0,0
219014399,0.000000,2,0.000,0.000,0,0,0,0
211611090,0.000000,2,0.000,0.000,0,0,0,0
219014938,0.000000,1,0.000,0.000,0,0,0,0
220490000,0.000000,4,0.000,0.000,0,0,0,0
219030324,0.000000,1,0.000,0.000,0,0,0,0
219033370,0.000000,4,0.000,0.000,0,0,0,0
211566690,0.000000,2,0.000,0.000,0,0,0,0
265021240,0.000000,5,0.000,0.000,0,0,0,0
220431000,0.000000,10,0.000,0.000,0,0,0,0
219015915,0.000000,4,0.000,0.000,0,0,0,0
219000178,0.000000,6,0.000,0.000,0,0,0,0
218028690,0.000000,2,0.000,0.000,0,0,0,0
219033277,0.000000,2,0.000,0.000,0,0,0,0
211444540,0.000000,4,0.000,0.000,0,0,0,0
219017325,0.000000,3,0.000,0.000,0,0,0,0
211897780,0.000000,11,0.000,0.000,0,0,0,0
305665000,0.000000,2,0.000,0.000,0,0,0,0
219001211,0.000000,3,0.000,0.000,0,0,0,0
220272000,0.000000,6,0.000,0.000,0,0,0,0
211411740,0.000000,4,0.000,0.000,0,0,0,0
219022362,0.000000,2,0.000,0.000,0,0,0,0
255915965,0.000000,14,0.000,0.000,0,0,0,0
219030717,0.000000,4,0.000,0.000,0,0,0,0
229218000,0.000000,6,0.000,0.000,0,0,0,0
219020984,0.000000,5,0.000,0.000,0,0,0,0
265665550,0.000000,6,0.000,0.000,0,0,0,0
211818840,0.000000,5,0.000,0.000,0,0,0,0
265547250,0.000000,1,0.000,0.000,0,0,0,0
211224320,0.000000,2,0.000,0.000,0,0,0,0
219017539,0.000000,4,0.000,0.000,0,0,0,0
219032699,0.000000,3,0.000,0.000,0,0,0,0
219032484,0.000000,1,0.000,0.000,0,0,0,0
211287940,0.000000,3,0.000,0.000,0,0,0,0
219028501,0.000000,1,0.000,0.000,0,0,0,0
219011274,0.000000,3,0.000,0.000,0,0,0,0
211185960,0.000000,1,0.000,0.000,0,0,0,0
219018625,0.000000,4,0.000,0.000,0,0,0,0
211117440,0.000000,4,0.000,0.000,0,0,0,0
219031853,0.000000,1,0.000,0.000,0,0,0,0
211158340,0.000000,8,0.000,0.000,0,0,0,0
219570000,0.000000,5,0.000,0.000,0,0,0,0
219026358,0.000000,2,0.000,0.000,0,0,0,0
219024259,0.000000,3,0.000,0.000,0,0,0,0
219031846,0.000000,3,0.000,0.000,0,0,0,0
219034742,0.000000,4,0.000,0.000,0,0,0,0
211232730,0.000000,5,0.000,0.000,0,0,0,0
219031827,0.000000,2,0.000,0.000,0,0,0,0
265525900,0.000000,2,0.000,0.000,0,0,0,0
219029714,0.000000,1,0.000,0.000,0,0,0,0
265768840,0.000000,3,0.000,0.000,0,0,0,0
265698740,0.000000,3,0.000,0.000,0,0,0,0
219004137,0.000000,2,0.000,0.000,0,0,0,0
636018620,0.000000,3,0.000,0.000,0,0,0,0
211673560,0.000000,3,0.000,0.000,0,0,0,0
219009864,0.000000,6,0.000,0.000,0,0,0,0
257025000,0.000000,5,0.000,0.000,0,0,0,0
219029579,0.000000,6,0.000,0.000,0,0,0,0
211373510,0.000000,5,0.000,0.000,0,0,0,0
220068000,0.000000,2,0.000,0.000,0,0,0,0
265039570,0.000000,3,0.000,0.000,0,0,0,0
265621730,0.000000,3,0.000,0.000,0,0,0,0
219030294,0.000000,4,0.000,0.000,0,0,0,0
211294830,0.000000,1,0.000,0.000,0,0,0,0
219000184,0.000000,2,0.000,0.000,0,0,0,0
245057000,0.000000,6,0.000,0.000,0,0,0,0
205196000,0.000000,21,0.000,0.000,0,0,0,0
219004695,0.000000,4,0.000,0.000,0,0,0,0
219033345,0.000000,2,0.000,0.000,0,0,0,0
235112846,0.000000,5,0.000,0.000,0,0,0,0
211682790,0.000000,2,0.000,0.000,0,0,0,0
265061430,0.000000,3,0.000,0.000,0,0,0,0
219029886,0.000000,1,0.000,0.000,0,0,0,0
219020102,0.000000,2,0.000,0.000,0,0,0,0
219029466,0.000000,1,0.000,0.000,0,0,0,0
236668000,0.000000,6,0.000,0.000,0,0,0,0
219031814,0.000000,2,0.000,0.000,0,0,0,0
219019853,0.000000,2,0.000,0.000,0,0,0,0
211768430,0.000000,15,0.000,0.000,0,0,0,0
219440000,0.000000,2,0.000,0.000,0,0,0,0
211826740,0.000000,5,0.000,0.000,0,0,0,0
219000584,0.000000,12,0.000,0.000,0,0,0,0
257385000,0.000000,1,0.000,0.000,0,0,0,0
219029057,0.000000,1,0.000,0.000,0,0,0,0
265607090,0.000000,3,0.000,0.000,0,0,0,0
219022639,0.000000,2,0.000,0.000,0,0,0,0
219008783,0.000000,6,0.000,0.000,0,0,0,0
265648750,0.000000,4,0.000,0.000,0,0,0,0
211207710,0.000000,4,0.000,0.000,0,0,0,0
265074180,0.000000,2,0.000,0.000,0,0,0,0
211687420,0.000000,4,0.000,0.000,0,0,0,0
211613110,0.000000,3,0.000,0.000,0,0,0,0
219020391,0.000000,3,0.000,0.000,0,0,0,0
219030206,0.000000,3,0.000,0.000,0,0,0,0
219035305,0.000000,14,0.000,0.000,0,0,0,0
246575000,0.000000,5,0.000,0.000,0,0,0,0
219032860,0.000000,6,0.000,0.000,0,0,0,0
219023392,0.000000,1,0.000,0.000,0,0,0,0
219019936,0.000000,3,0.000,0.000,0,0,0,0
219009657,0.000000,4,0.000,0.000,0,0,0,0
574005070,0.000000,7,0.000,0.000,0,0,0,0
211129010,0.000000,4,0.000,0.000,0,0,0,0
210051000,0.000000,4,0.000,0.000,0,0,0,0
211850660,0.000000,3,0.000,0.000,0,0,0,0
219018788,0.000000,7,0.000,0.000,0,0,0,0
219000622,0.000000,7,0.000,0.000,0,0,0,0
211673700,0.000000,6,0.000,0.000,0,0,0,0
211716090,0.000000,3,0.000,0.000,0,0,0,0
219016144,0.000000,2,0.000,0.000,0,0,0,0
211736790,0.000000,1,0.000,0.000,0,0,0,0
219031752,0.000000,2,0.000,0.000,0,0,0,0
265650240,0.000000,5,0.000,0.000,0,0,0,0
219030973,0.000000,4,0.000,0.000,0,0,0,0
244438004,0.000000,5,0.000,0.000,0,0,0,0
219031661,0.000000,5,0.000,0.000,0,0,0,0
211440360,0.000000,2,0.000,0.000,0,0,0,0
219850000,0.000000,5,0.000,0.000,0,0,0,0
255806364,0.000000,4,0.000,0.000,0,0,0,0
211123040,0.000000,6,0.000,0.000,0,0,0,0
245994000,0.000000,1,0.000,0.000,0,0,0,0
538006310,0.000000,19,0.000,0.000,0,0,0,0
265806660,0.000000,1,0.000,0.000,0,0,0,0
211817390,0.000000,4,0.000,0.000,0,0,0,0
211756740,0.000000,5,0.000,0.000,0,0,0,0
265013220,0.000000,3,0.000,0.000,0,0,0,0
219014686,0.000000,2,0.000,0.000,0,0,0,0
219014942,0.000000,3,0.000,0.000,0,0,0,0
245875000,0.000000,10,0.000,0.000,0,0,0,0
211227920,0.000000,3,0.000,0.000,0,0,0,0
219017886,0.000000,1,0.000,0.000,0,0,0,0
211351850,0.000000,1,0.000,0.000,0,0,0,0
257024000,0.000000,5,0.000,0.000,0,0,0,0
219000161,0.000000,1,0.000,0.000,0,0,0,0
219027620,0.000000,1,0.000,0.000,0,0,0,0
211293040,0.000000,2,0.000,0.000,0,0,0,0
219000553,0.000000,4,0.000,0.000,0,0,0,0
211290180,0.000000,3,0.000,0.000,0,0,0,0
219011166,0.000000,7,0.000,0.000,0,0,0,0
308753000,0.000000,1,0.000,0.000,0,0,0,0
311001250,0.000000,3,0.000,0.000,0,0,0,0
219032889,0.000000,2,0.000,0.000,0,0,0,0
211641040,0.000000,5,0.000,0.000,0,0,0,0
219016416,0.000000,4,0.000,0.000,0,0,0,0
258104000,0.000000,1,0.000,0.000,0,0,0,0
219027339,0.000000,1,0.000,0.000,0,0,0,0
211121212,0.000000,1,0.000,0.000,0,0,0,0
304855000,0.000000,2,0.000,0.000,0,0,0,0
211222930,0.000000,6,0.000,0.000,0,0,0,0
219029555,0.000000,4,0.000,0.000,0,0,0,0
219006168,0.000000,9,0.000,0.000,0,0,0,0
219030096,0.000000,1,0.000,0.000,0,0,0,0
219023961,0.000000,1,0.000,0.000,0,0,0,0
211891740,0.000000,1,0.000,0.000,0,0,0,0
265786790,0.000000,3,0.000,0.000,0,0,0,0
219000611,0.000000,1,0.000,0.000,0,0,0,0
219023467,0.000000,4,0.000,0.000,0,0,0,0
219028878,0.000000,1,0.000,0.000,0,0,0,0
219006391,0.000000,2,0.000,0.000,0,0,0,0
261187330,0.000000,3,0.000,0.000,0,0,0,0
245164000,0.000000,1,0.000,0.000,0,0,0,0
219022840,0.000000,3,0.000,0.000,0,0,0,0
219018032,0.000000,2,0.000,0.000,0,0,0,0
228461700,0.000000,2,0.000,0.000,0,0,0,0
219001236,0.000000,4,0.000,0.000,0,0,0,0
219028808,0.000000,1,0.000,0.000,0,0,0,0
211858960,0.000000,3,0.000,0.000,0,0,0,0
219004371,0.000000,3,0.000,0.000,0,0,0,0
211345510,0.000000,2,0.000,0.000,0,0,0,0
211849040,0.000000,1,0.000,0.000,0,0,0,0
219031373,0.000000,3,0.000,0.000,0,0,0,0
211114470,0.000000,1,0.000,0.000,0,0,0,0
265404000,0.000000,2,0.000,0.000,0,0,0,0
219007608,0.000000,1,0.000,0.000,0,0,0,0
219007538,0.000000,2,0.000,0.000,0,0,0,0
211613730,0.000000,1,0.000,0.000,0,0,0,0
664296000,0.000000,2,0.000,0.000,0,0,0,0
265509710,0.000000,1,0.000,0.000,0,0,0,0
211447960,0.000000,1,0.000,0.000,0,0,0,0
265592200,0.000000,1,0.000,0.000,0,0,0,0
265826420,0.000000,1,0.000,0.000,0,0,0,0
265036400,0.000000,4,0.000,0.000,0,0,0,0
215610000,0.000000,5,0.000,0.000,0,0,0,0
209392000,0.000000,4,0.000,0.000,0,0,0,0
211275030,0.000000,5,0.000,0.000,0,0,0,0
219015013,0.000000,1,0.000,0.000,0,0,0,0
259194000,0.000000,2,0.000,0.000,0,0,0,0
219000507,0.000000,1,0.000,0.000,0,0,0,0
219525000,0.000000,2,0.000,0.000,0,0,0,0
219004634,0.000000,3,0.000,0.000,0,0,0,0
219006564,0.000000,2,0.000,0.000,0,0,0,0
218034640,0.000000,3,0.000,0.000,0,0,0,0
211565250,0.000000,13,0.000,0.000,0,0,0,0
211119390,0.000000,4,0.000,0.000,0,0,0,0
205775000,0.000000,1,0.000,0.000,0,0,0,0
219004937,0.000000,1,0.000,0.000,0,0,0,0
209762000,0.000000,1,0.000,0.000,0,0,0,0
211564850,0.000000,3,0.000,0.000,0,0,0,0
211436320,0.000000,2,0.000,0.000,0,0,0,0
219027926,0.000000,4,0.000,0.000,0,0,0,0
241646000,0.000000,1,0.000,0.000,0,0,0,0
219034156,0.000000,3,0.000,0.000,0,0,0,0
219023692,0.000000,2,0.000,0.000,0,0,0,0
219004668,0.000000,2,0.000,0.000,0,0,0,0
219034421,0.000000,1,0.000,0.000,0,0,0,0
219001619,0.000000,1,0.000,0.000,0,0,0,0
219032173,0.000000,2,0.000,0.000,0,0,0,0
219031884,0.000000,1,0.000,0.000,0,0,0,0
219010246,0.000000,2,0.000,0.000,0,0,0,0
219017896,0.000000,1,0.000,0.000,0,0,0,0
219018343,0.000000,3,0.000,0.000,0,0,0,0
219022428,0.000000,1,0.000,0.000,0,0,0,0
211333630,0.000000,2,0.000,0.000,0,0,0,0
244724869,0.000000,3,0.000,0.000,0,0,0,0
219018307,0.000000,1,0.000,0.000,0,0,0,0
992651041,0.000000,1,0.000,0.000,0,0,0,0
992111704,0.000000,2,0.000,0.000,0,0,0,0
309937000,0.000000,1,0.000,0.000,0,0,0,0
992111930,0.000000,1,0.000,0.000,0,0,0,0
211800620,0.000000,6,0.000,0.000,0,0,0,0
211152230,0.000000,1,0.000,0.000,0,0,0,0
211419120,0.000000,2,0.000,0.000,0,0,0,0
992191539,0.000000,1,0.000,0.000,0,0,0,0
265793620,0.000000,1,0.000,0.000,0,0,0,0
992191538,0.000000,2,0.000,0.000,0,0,0,0
992111888,0.000000,1,0.000,0.000,0,0,0,0
992111821,0.000000,1,0.000,0.000,0,0,0,0
219004907,0.000000,4,0.000,0.000,0,0,0,0
211258790,0.000000,2,0.000,0.000,0,0,0,0
992111928,0.000000,3,0.000,0.000,0,0,0,0
992111935,0.000000,1,0.000,0.000,0,0,0,0
219035035,0.000000,3,0.000,0.000,0,0,0,0
992111937,0.000000,1,0.000,0.000,0,0,0,0
219007975,0.000000,1,0.000,0.000,0,0,0,0
992111702,0.000000,1,0.000,0.000,0,0,0,0
219011084,0.000000,1,0.000,0.000,0,0,0,0
211244390,0.000000,1,0.000,0.000,0,0,0,0
311000934,0.000000,8,0.000,0.000,0,0,0,0
219449000,0.000000,2,0.000,0.000,0,0,0,0
992111707,0.000000,1,0.000,0.000,0,0,0,0
265045380,0.000000,1,0.000,0.000,0,0,0,0
265558140,0.000000,2,0.000,0.000,0,0,0,0
219028267,0.000000,4,0.000,0.000,0,0,0,0
244060372,0.000000,2,0.000,0.000,0,0,0,0
211508570,0.000000,5,0.000,0.000,0,0,0,0
265807390,0.000000,1,0.000,0.000,0,0,0,0
219011179,0.000000,2,0.000,0.000,0,0,0,0
210090000,0.000000,1,0.000,0.000,0,0,0,0
211708320,0.000000,2,0.000,0.000,0,0,0,0
211211480,0.000000,2,0.000,0.000,0,0,0,0
219017273,0.000000,1,0.000,0.000,0,0,0,0
211833370,0.000000,3,0.000,0.000,0,0,0,0
255916179,0.000000,1,0.000,0.000,0,0,0,0
211644120,0.000000,1,0.000,0.000,0,0,0,0
219531000,0.000000,2,0.000,0.000,0,0,0,0
992111808,0.000000,7,0.000,0.000,0,0,0,0
265798050,0.000000,3,0.000,0.000,0,0,0,0
211452950,0.000000,1,0.000,0.000,0,0,0,0
219501000,0.000000,2,0.000,0.000,0,0,0,0
219032555,0.000000,3,0.000,0.000,0,0,0,0
265038560,0.000000,1,0.000,0.000,0,0,0,0
266468000,0.000000,1,0.000,0.000,0,0,0,0
211747930,0.000000,1,0.000,0.000,0,0,0,0
219021580,0.000000,1,0.000,0.000,0,0,0,0
211209510,0.000000,1,0.000,0.000,0,0,0,0
265611700,0.000000,1,0.000,0.000,0,0,0,0
211143890,0.000000,1,0.000,0.000,0,0,0,0
219025127,0.000000,1,0.000,0.000,0,0,0,0
636019292,0.000000,4,0.000,0.000,0,0,0,0
211892400,0.000000,1,0.000,0.000,0,0,0,0
211354290,0.000000,1,0.000,0.000,0,0,0,0
219021294,0.000000,2,0.000,0.000,0,0,0,0
211406130,0.000000,1,0.000,0.000,0,0,0,0
992111829,0.000000,1,0.000,0.000,0,0,0,0
266278000,0.000000,2,0.000,0.000,0,0,0,0
211218490,0.000000,3,0.000,0.000,0,0,0,0
253477000,0.000000,1,0.000,0.000,0,0,0,0
265690530,0.000000,1,0.000,0.000,0,0,0,0
